Timestamp,Error_Yaw,Error_Pitch,P_Yaw,I_Yaw,D_Yaw,Speed_Yaw,P_Pitch,I_Pitch,D_Pitch,Speed_Pitch
1754668765.328015,0.27656000000000003,-0.10833000000000004,30.4216,0.0,0,-30.4216,-11.916300000000003,0.0,0,-11.916300000000003
1754668765.3553793,0.27656000000000003,-0.10833000000000004,30.4216,0.22703574256896975,0.0,-30.64863574256897,-11.916300000000003,-0.08893108906745914,0.0,-12.005231089067463
1754668765.3767824,0.27656000000000003,-0.10972000000000004,30.4216,0.40461276912689215,0.0,-30.826212769126894,-12.069200000000004,-0.15938144831657416,-0.5195515308952788,-12.748132979211858
1754668765.4116528,0.27656000000000003,-0.10972000000000004,30.4216,0.6939253887176515,0.0,-31.115525388717653,-12.069200000000004,-0.2741608112812043,0.0,-12.343360811281208
1754668765.4396005,0.27656000000000003,-0.10833000000000004,30.4216,0.9258015695571901,0.0,-31.347401569557192,-11.916300000000003,-0.36498792536258706,0.3978865602579749,-11.883401365104616
1754668765.467651,0.27656000000000003,-0.10833000000000004,30.4216,1.1585303163528444,0.0,-31.580130316352847,-11.916300000000003,-0.4561489939928056,0.0,-12.372448993992808
1754668765.495178,0.26172,-0.09860999999999998,28.7892,1.3746620467185975,-4.312841758230342,-25.851020288488257,-10.847099999999998,-0.5375823958396913,2.824853227088891,-8.559829168750799
1754668765.5231695,0.26172,-0.09860999999999998,28.7892,1.5944403694152833,0.0,-30.383640369415286,-10.847099999999998,-0.6203897487401964,0.0,-11.467489748740194
1754668765.5513425,0.24062,-0.08472000000000002,26.4682,1.79780976934433,-5.991558614152973,-22.274451155191358,-9.319200000000002,-0.691994168829918,3.944206120880783,-6.066988047949137
1754668765.579359,0.24062,-0.08472000000000002,26.4682,2.000050161552429,0.0,-28.46825016155243,-9.319200000000002,-0.763201076102257,0.0,-10.08240107610226
1754668765.606145,0.24062,-0.08472000000000002,26.4682,2.1934065021514892,0.0,-28.66160650215149,-9.319200000000002,-0.8312799937963489,0.0,-10.15047999379635
1754668765.6274047,0.22813,-0.07638999999999996,25.0943,2.33890634264946,-4.6999535233823035,-22.733252819267157,-8.402899999999995,-0.8800010423898699,3.134556673320646,-6.148344369069219
1754668765.6486423,0.22813,-0.07638999999999996,25.0943,2.4842544338464743,0.0,-27.578554433846474,-8.402899999999995,-0.9286712772846224,0.0,-9.331571277284617
1754668765.6686537,0.20937,-0.06528,23.0307,2.6099481955289843,-7.499715780494197,-18.140932415034783,-7.1808000000000005,-0.9678616520404819,4.441462810303315,-3.707198841737168
1754668765.6900148,0.20937,-0.06528,23.0307,2.7441194798469546,0.0,-25.774819479846954,-7.1808000000000005,-1.0096952549457554,0.0,-8.190495254945755
1754668765.7104073,0.20937,-0.06528,23.0307,2.8722062959671026,0.0,-25.902906295967103,-7.1808000000000005,-1.049631766176224,0.0,-8.230431766176224
1754668765.7381604,0.1875,-0.05139000000000005,20.625,3.028317566156388,-6.304157277092909,-17.34916028906348,-5.652900000000005,-1.0924187431097034,4.0038749235857445,-2.7414438195239637
1754668765.758967,0.1875,-0.05139000000000005,20.625,3.145354415416718,0.0,-23.77035441541672,-5.652900000000005,-1.1244962027549747,0.0,-6.77739620275498
1754668765.8358133,0.16405999999999998,-0.04027999999999998,18.046599999999998,3.5235768357753754,-2.4401936170912504,-19.129983218684124,-4.430799999999998,-1.217357345581055,1.156593476360236,-4.491563869220817
1754668765.8561268,0.16405999999999998,-0.04027999999999998,18.046599999999998,3.6235558267593384,0.0,-21.670155826759338,-4.430799999999998,-1.241904180622101,0.0,-5.672704180622099
1754668765.8770776,0.16405999999999998,-0.04027999999999998,18.046599999999998,3.7266714457511902,0.0,-21.77327144575119,-4.430799999999998,-1.2672211203575134,0.0,-5.698021120357511
1754668765.8981779,0.15000000000000002,-0.03193999999999997,16.500000000000004,3.8216227177619935,-5.330734273285033,-14.990888444476964,-3.5133999999999963,-1.2874394112110137,3.162042947311335,-1.6387964638996748
1754668765.9187467,0.15000000000000002,-0.03193999999999997,16.500000000000004,3.914182532215119,0.0,-20.414182532215122,-3.5133999999999963,-1.3071484810352325,0.0,-4.820548481035229
1754668765.940608,0.14062000000000002,-0.026390000000000025,15.468200000000003,4.006406674718857,-3.432547437208947,-16.042059237509914,-2.9029000000000025,-1.3244560839414596,2.0309848908858705,-2.1963711930555916
1754668765.960972,0.14062000000000002,-0.026390000000000025,15.468200000000003,4.092314439582824,0.0,-19.56051443958283,-2.9029000000000025,-1.3405782992362978,0.0,-4.2434782992363
1754668765.9817827,0.14062000000000002,-0.026390000000000025,15.468200000000003,4.1801060540199275,0.0,-19.64830605401993,-2.9029000000000025,-1.3570540544986724,0.0,-4.2599540544986745
1754668766.0028348,0.12734,-0.018059999999999965,14.0074,4.26052937092781,-5.046522123240359,-13.221407247687452,-1.9865999999999961,-1.3684600942611695,3.165476602906058,-0.189583491355108
1754668766.023442,0.12734,-0.018059999999999965,14.0074,4.339253122615814,0.0,-18.346653122615812,-1.9865999999999961,-1.3796250931262972,0.0,-3.3662250931262934
1754668766.0448506,0.12734,-0.018059999999999965,14.0074,4.421038095474242,0.0,-18.42843809547424,-1.9865999999999961,-1.391224249792099,0.0,-3.377824249792095
1754668766.072984,0.11406,-0.012499999999999956,12.5466,4.5173049373626695,-3.7762953979661056,-13.287609539396563,-1.3749999999999951,-1.4017742719173432,1.5810393383050874,-1.1957349336122507
1754668766.094513,0.11406,-0.012499999999999956,12.5466,4.590972730207442,0.0,-17.13757273020744,-1.3749999999999951,-1.4098476316452027,0.0,-2.7848476316451976
1754668766.1189141,0.10937999999999998,-0.012499999999999956,12.031799999999997,4.671042788171767,-1.534351530690018,-15.168491257481747,-1.3749999999999951,-1.4191395189285279,0.0,-2.7941395189285227
1754668766.1574023,0.10937999999999998,-0.012499999999999956,12.031799999999997,4.797337802410125,0.0,-16.829137802410123,-1.3749999999999951,-1.4334311332225798,0.0,-2.808431133222575
1754668766.188767,0.09688000000000002,-0.005560000000000009,10.656800000000002,4.888496106433868,-3.188299772715168,-12.356996333718701,-0.611600000000001,-1.438662761735916,1.7701440338114538,-0.28011872792446324
1754668766.236953,0.08750000000000002,-0.004170000000000007,9.625000000000002,5.014984523820877,-1.5572967396478101,-13.082687784173068,-0.4587000000000008,-1.4446908383131027,0.2307721181354435,-1.6726187201776601
1754668766.2848368,0.08124999999999999,0.0,8.937499999999998,5.131701162028312,-1.0441955994602699,-13.02500556256804,0.0,-1.4446908383131027,0.6966873039598894,-0.7480035343532133
1754668766.322172,0.08124999999999999,0.0,8.937499999999998,5.2227056081771845,0.0,-14.160205608177183,0.0,-1.4446908383131027,0.0,-1.4446908383131027
1754668766.3492718,0.07188,0.0013900000000000023,7.9068,5.281143719959259,-2.7660671960585903,-10.421876523900668,0.15290000000000026,-1.4435607746601105,0.4103344079531965,-0.8803263667069137
1754668766.3773777,0.06874999999999998,0.0013900000000000023,7.562499999999997,5.339112291741371,-0.8909137902192876,-12.010698501522082,0.15290000000000026,-1.4423887555360795,0.0,-1.2894887555360792
1754668766.3981602,0.06874999999999998,0.0013900000000000023,7.562499999999997,5.381976137566566,0.0,-12.944476137566564,0.15290000000000026,-1.4415221265077591,0.0,-1.2886221265077589
1754668766.418584,0.06874999999999998,0.0013900000000000023,7.562499999999997,5.424100408959388,0.0,-12.986600408959386,0.15290000000000026,-1.4406704503297807,0.0,-1.2877704503297804
1754668766.4400709,0.060939999999999994,0.005560000000000009,6.703399999999999,5.463382502102852,-2.90783730853731,-9.258945193565541,0.611600000000001,-1.437086458897591,1.5525840687068666,0.7270976098092767
1754668766.4605677,0.060939999999999994,0.005560000000000009,6.703399999999999,5.500854834580421,0.0,-12.204254834580421,0.611600000000001,-1.4336675851106646,0.0,-0.8220675851106636
1754668766.481166,0.05312,0.005560000000000009,5.8432,5.533680083298683,-3.037162546906647,-8.339717536392037,0.611600000000001,-1.4302318098306657,0.0,-0.8186318098306646
1754668766.502339,0.05312,0.005560000000000009,5.8432,5.567421376633644,0.0,-11.410621376633644,0.611600000000001,-1.426700153374672,0.0,-0.8151001533746709
1754668766.5229156,0.05312,0.005560000000000009,5.8432,5.600212430405616,0.0,-11.443412430405616,0.611600000000001,-1.4232679572343827,0.0,-0.8116679572343817
1754668766.5440545,0.04999999999999999,0.005560000000000009,5.499999999999999,5.63192079012394,-1.1807611725296956,-9.951159617594243,0.611600000000001,-1.4197419876337054,0.0,-0.8081419876337044
1754668766.565163,0.04999999999999999,0.005560000000000009,5.499999999999999,5.663583373475075,0.0,-11.163583373475074,0.611600000000001,-1.416221108365059,0.0,-0.8046211083650581
1754668766.585715,0.042190000000000005,0.006940000000000002,4.6409,5.6895962403059,-3.0400699974478487,-7.290426242858053,0.7634000000000002,-1.4119421489953996,0.5371698587039714,-0.11137229029142803
1754668766.6060917,0.042190000000000005,0.006940000000000002,4.6409,5.715387007069587,0.0,-10.356287007069588,0.7634000000000002,-1.4076997237443927,0.0,-0.6442997237443925
1754668766.6278164,0.042190000000000005,0.006940000000000002,4.6409,5.7428839610338205,0.0,-10.38378396103382,0.7634000000000002,-1.4031766410112383,0.0,-0.6397766410112381
1754668766.6478834,0.039059999999999984,0.008330000000000004,4.296599999999998,5.766398444151878,-1.2478212620148126,-8.815177182137063,0.9163000000000004,-1.3981619035720827,0.5541442665177573,0.07228236294567503
1754668766.6689792,0.032810000000000006,0.009720000000000006,3.6091000000000006,5.787162993550299,-2.370145340295193,-7.026117653255107,1.0692000000000008,-1.3920103820800782,0.5271203236816536,0.20430994160157623
1754668766.689501,0.032810000000000006,0.009720000000000006,3.6091000000000006,5.807362679243087,0.0,-9.416462679243088,1.0692000000000008,-1.386026202106476,0.0,-0.31682620210647516
1754668766.7106445,0.032810000000000006,0.009720000000000006,3.6091000000000006,5.828174163722991,0.0,-9.437274163722993,1.0692000000000008,-1.3798607760429382,0.0,-0.3106607760429374
1754668766.7318823,0.029689999999999994,0.009720000000000006,3.2658999999999994,5.84709071688652,-1.175260197130609,-7.93773051975591,1.0692000000000008,-1.3736678189277647,0.0,-0.30446781892776387
1754668766.7519505,0.029689999999999994,0.009720000000000006,3.2658999999999994,5.86496543469429,0.0,-9.13086543469429,1.0692000000000008,-1.367815940952301,0.0,-0.29861594095230015
1754668766.7735267,0.023440000000000016,0.009720000000000006,2.578400000000002,5.880137794733048,-2.3173718465805413,-6.141165948152509,1.0692000000000008,-1.3615243309020995,0.0,-0.29232433090209864
1754668766.7939556,0.023440000000000016,0.009720000000000006,2.578400000000002,5.8945033943653105,0.0,-8.472903394365312,1.0692000000000008,-1.355567264842987,0.0,-0.28636726484298625
1754668766.814744,0.023440000000000016,0.009720000000000006,2.578400000000002,5.909121819162369,0.0,-8.487521819162371,1.0692000000000008,-1.3495053583145142,0.0,-0.2803053583145134
1754668766.8355753,0.02187,0.009720000000000006,2.4057,5.922789265608787,-0.6029375006008783,-7.72555176500791,1.0692000000000008,-1.3434309376716613,0.0,-0.2742309376716605
1754668766.856134,0.02187,0.009720000000000006,2.4057,5.936277760219574,0.0,-8.341977760219574,1.0692000000000008,-1.3374360511779786,0.0,-0.2682360511779778
1754668766.877323,0.02187,0.009720000000000006,2.4057,5.950179846310616,0.0,-8.355879846310616,1.0692000000000008,-1.3312573462486268,0.0,-0.262057346248626
1754668766.8978286,0.015620000000000023,0.011110000000000009,1.7182000000000026,5.959788801741601,-2.438350366830598,-5.239638434911006,1.222100000000001,-1.3244228075265887,0.5422891215831279,0.4399663140565403
1754668770.8068998,0.020309999999999995,-0.13193999999999995,2.2340999999999993,0.0,0,-2.2340999999999993,-14.513399999999994,0.0,0,-14.513399999999994
1754668770.8341713,0.020309999999999995,-0.13193999999999995,2.2340999999999993,0.01661653053760528,0.0,-2.2507165305376047,-14.513399999999994,-0.10794608759880062,0.0,-14.621346087598795
1754668770.8702867,0.020309999999999995,-0.13193999999999995,2.2340999999999993,0.03862164859771728,0.0,-2.2727216485977166,-14.513399999999994,-0.2508980953216552,0.0,-14.76429809532165
1754668770.9183576,0.020309999999999995,-0.13193999999999995,2.2340999999999993,0.06791125259399412,0.0,-2.3020112525939935,-14.513399999999994,-0.44117236175537095,0.0,-14.954572361755364
1754668770.9506,0.020309999999999995,-0.12778,2.2340999999999993,0.08755648484230039,0.0,-2.3216564848422996,-14.055800000000001,-0.5647699873924253,1.032184488516187,-13.58838549887624
1754668770.9824488,0.020309999999999995,-0.12778,2.2340999999999993,0.10696202416419981,0.0,-2.341062024164199,-14.055800000000001,-0.6868595892906187,0.0,-14.74265958929062
1754668771.0147471,0.020309999999999995,-0.12778,2.2340999999999993,0.12664139449596404,0.0,-2.3607413944959634,-14.055800000000001,-0.8106719940662382,0.0,-14.86647199406624
1754668771.0466237,0.01874999999999999,-0.11111000000000004,2.0624999999999987,0.14457196176052092,-0.39151020134629916,-1.8155617604142205,-12.222100000000005,-0.9169261449337005,4.183637856694082,-8.955388288239623
1754668771.0782838,0.01874999999999999,-0.11111000000000004,2.0624999999999987,0.16238075673580166,0.0,-2.2248807567358004,-12.222100000000005,-1.0224586894512175,0.0,-13.244558689451223
1754668771.110439,0.017189999999999983,-0.09306000000000003,1.890899999999998,0.1789632322311401,-0.38811672007652015,-1.681746512154618,-10.236600000000003,-1.1122297871589661,4.490709485500748,-6.8581203016582215
1754668771.1425955,0.017189999999999983,-0.09306000000000003,1.890899999999998,0.19554632248878473,0.0,-2.086446322488783,-10.236600000000003,-1.2020042129516602,0.0,-11.438604212951663
1754668771.1744843,0.015620000000000023,-0.08472000000000002,1.7182000000000026,0.2104893782615661,-0.3938696401522132,-1.5348197381093553,-9.319200000000002,-1.2830525922775269,2.092275668069775,-8.509976924207754
1754668771.206889,0.015620000000000023,-0.08472000000000002,1.7182000000000026,0.22567420248985287,0.0,-1.9438742024898554,-9.319200000000002,-1.3654122791290284,0.0,-10.68461227912903
1754668771.2391984,0.015620000000000023,-0.07082999999999995,1.7182000000000026,0.240814449262619,0.0,-1.9590144492626216,-7.791299999999994,-1.4340668040275575,3.4392327140706804,-5.786134089956871
1754668771.2710953,0.015620000000000023,-0.07082999999999995,1.7182000000000026,0.25576130361557003,0.0,-1.9739613036155728,-7.791299999999994,-1.50184437725544,0.0,-9.293144377255434
1754668771.3027086,0.014060000000000017,-0.05832999999999999,1.546600000000002,0.2690958146095276,-0.3947699321246508,-1.4209258824848787,-6.4163,-1.5571645782709123,3.1632206099731404,-4.810243968297772
1754668771.332978,0.012500000000000011,-0.04861000000000004,1.3750000000000013,0.2804468337535858,-0.41229778054332655,-1.2431490532102605,-5.347100000000005,-1.601306421518326,2.5689323249237814,-4.379474096594549
1754668771.3619237,0.012500000000000011,-0.04861000000000004,1.3750000000000013,0.29130146541595464,0.0,-1.666301465415956,-5.347100000000005,-1.6435179131269457,0.0,-6.99061791312695
1754668771.3828247,0.012500000000000011,-0.04861000000000004,1.3750000000000013,0.29913932719230657,0.0,-1.674139327192308,-5.347100000000005,-1.673997790002823,0.0,-7.021097790002828
1754668771.403753,0.010940000000000005,-0.03749999999999998,1.2034000000000007,0.3060080224514008,-0.5963193656869469,-0.9130886567644546,-4.124999999999997,-1.69754222073555,4.246864200501277,-1.5756780202342702
1754668771.4244308,0.010940000000000005,-0.03749999999999998,1.2034000000000007,0.31279447803497323,0.0,-1.5161944780349739,-4.124999999999997,-1.7208047513008118,0.0,-5.845804751300809
1754668771.4449754,0.010940000000000005,-0.03749999999999998,1.2034000000000007,0.31953719244003304,0.0,-1.5229371924400337,-4.124999999999997,-1.7439173463821411,0.0,-5.868917346382139
1754668771.4660902,0.00938,-0.02917000000000003,1.0318,0.32547890453338635,-0.5910538822519839,-0.7662250222814025,-3.208700000000003,-1.762394930791855,3.1560761789480622,-1.8150187518437955
1754668771.486917,0.00938,-0.02917000000000003,1.0318,0.3313395707130433,0.0,-1.3631395707130434,-3.208700000000003,-1.7806204779624941,0.0,-4.989320477962497
1754668771.5076182,0.00938,-0.02917000000000003,1.0318,0.3371648799419404,0.0,-1.3689648799419405,-3.208700000000003,-1.7987360718011858,0.0,-5.007436071801189
1754668771.528784,0.00938,-0.02361000000000002,1.0318,0.34312094950675975,0.0,-1.3749209495067598,-2.597100000000002,-1.81372784178257,2.1014986248535674,-2.3093292169290045
1754668771.5494306,0.00938,-0.02361000000000002,1.0318,0.3489308948993684,0.0,-1.3807308948993684,-2.597100000000002,-1.8283518088102342,0.0,-4.425451808810236
1754668771.5702794,0.00938,-0.02361000000000002,1.0318,0.354797733449936,0.0,-1.386597733449936,-2.597100000000002,-1.8431189791917804,0.0,-4.4402189791917825
1754668771.5911644,0.00938,-0.018059999999999965,1.0318,0.36067476983070385,0.0,-1.3924747698307038,-1.9865999999999961,-1.8544344671487811,2.1259286467727785,-1.7151058203759986
1754668774.7874637,-0.24531000000000003,-0.11943999999999999,-26.9841,0.0,0,26.9841,-13.138399999999999,0.0,0,-13.138399999999999
1754668774.8250885,-0.24531000000000003,-0.11806000000000005,-26.9841,-0.2768924553394318,0.0,27.260992455339434,-12.986600000000006,-0.13325964403152474,0.2934232061339451,-12.826436437897586
1754668774.8587341,-0.24531000000000003,-0.11806000000000005,-26.9841,-0.5245007393360138,0.0,27.508600739336014,-12.986600000000006,-0.2524257359504701,0.0,-13.239025735950477
1754668774.89067,-0.24531000000000003,-0.11943999999999999,-26.9841,-0.7595268308401109,0.0,27.743626830840114,-13.138399999999999,-0.3668585612297059,-0.34569213775390545,-13.85095069898361
1754668774.9224732,-0.24531000000000003,-0.11943999999999999,-26.9841,-0.9935756135702135,0.0,27.977675613570216,-13.138399999999999,-0.4808155405998231,0.0,-13.619215540599821
1754668774.9546378,-0.24531000000000003,-0.11943999999999999,-26.9841,-1.2302843605756761,0.0,28.21438436057568,-13.138399999999999,-0.5960676409721375,0.0,-13.734467640972136
1754668774.9866076,-0.24531000000000003,-0.11943999999999999,-26.9841,-1.4655596044063572,0.0,28.44965960440636,-13.138399999999999,-0.7106217770576477,0.0,-13.849021777057647
1754668775.0185673,-0.22655999999999998,-0.10138999999999998,-24.921599999999998,-1.6827837834835055,4.6934001745630445,21.910983608920457,-11.152899999999997,-0.8078338158845901,4.518179901379349,-7.442553914505239
1754668775.0503914,-0.20781000000000005,-0.08611000000000002,-22.859100000000005,-1.88118484454155,4.713407252022758,20.026877592518797,-9.472100000000003,-0.8900450442552568,3.841112683248417,-6.521032361006842
1754668775.0822444,-0.20781000000000005,-0.08611000000000002,-22.859100000000005,-2.0797657567262653,0.0,24.93886575672627,-9.472100000000003,-0.9723307973384857,0.0,-10.44443079733849
1754668775.1141975,-0.20781000000000005,-0.08611000000000002,-22.859100000000005,-2.2789709455490117,0.0,25.138070945549018,-9.472100000000003,-1.05487523124218,0.0,-10.526975231242183
1754668775.1461816,-0.18594,-0.07082999999999995,-20.4534,-2.4573846008777624,5.470219587181623,17.440565013696137,-7.791299999999994,-1.1228382257938385,3.821900104807287,-5.092238120986545
1754668775.1780477,-0.18594,-0.07082999999999995,-20.4534,-2.63513993268013,0.0,23.088539932680128,-7.791299999999994,-1.190550445604324,0.0,-8.98185044560432
1754668775.2102835,-0.17188000000000003,-0.059719999999999995,-18.906800000000004,-2.80136092543602,3.4892817229877053,18.21887920244832,-6.5691999999999995,-1.2483042138576506,2.7571778052911347,-5.060326408566516
1754668775.2421272,-0.17188000000000003,-0.059719999999999995,-18.906800000000004,-2.965559585523606,0.0,21.87235958552361,-6.5691999999999995,-1.3053553191661833,0.0,-7.874555319166182
1754668775.2738168,-0.15469,-0.04861000000000004,-17.0159,-3.1126217157840737,4.339588056215966,15.788933659568105,-5.347100000000005,-1.3515683268070218,2.8047017629179214,-3.893966563889105
1754668775.3070812,-0.15469,-0.04861000000000004,-17.0159,-3.266991810250283,0.0,20.28289181025028,-5.347100000000005,-1.4000777992486952,0.0,-6.7471777992487
1754668775.335132,-0.14219000000000004,-0.03749999999999998,-15.640900000000004,-3.386647515249253,3.5649783685923735,15.462569146656882,-4.124999999999997,-1.431634792971611,3.1685527740049313,-2.388082018966677
1754668775.3625786,-0.14219000000000004,-0.03749999999999998,-15.640900000000004,-3.5037271031856543,0.0,19.14462710318566,-4.124999999999997,-1.4625123831510543,0.0,-5.587512383151052
