Timestamp,Error_Yaw,Error_Pitch,P_Yaw,I_Yaw,D_Yaw,Speed_Yaw,P_Pitch,I_Pitch,D_Pitch,Speed_Pitch
1754668775.3900898,-0.13438000000000005,-0.03332999999999997,-14.781800000000006,-3.614635431718827,2.2710816701620544,16.125353761556777,-3.666299999999997,-1.4900207518815993,1.2126005844527277,-3.9437201674288684
1754668775.4174554,-0.13438000000000005,-0.03332999999999997,-14.781800000000006,-3.724957452249528,0.0,18.506757452249534,-3.666299999999997,-1.5173836998224257,0.0,-5.1836836998224225
1754668775.446186,-0.12187000000000003,-0.026390000000000025,-13.405700000000003,-3.829999511790276,3.4833902686195652,13.752309243170714,-2.9029000000000025,-1.5401297402858733,1.9324323312725464,-2.5105974090133296
1754668775.4677052,-0.12187000000000003,-0.026390000000000025,-13.405700000000003,-3.9086758008241658,0.0,17.31437580082417,-2.9029000000000025,-1.557166478347778,0.0,-4.46006647834778
1754668775.4882426,-0.12187000000000003,-0.026390000000000025,-13.405700000000003,-3.98376250269413,0.0,17.389462502694133,-2.9029000000000025,-1.5734259192466733,0.0,-4.476325919246676
1754668775.508831,-0.11250000000000004,-0.020830000000000015,-12.375000000000005,-4.05324834587574,3.6408855158996647,12.787362829976079,-2.2913000000000014,-1.5862916091442107,2.160440071334279,-1.7171515378099333
1754668775.5295982,-0.11250000000000004,-0.020830000000000015,-12.375000000000005,-4.1233376860857005,0.0,16.498337686085705,-2.2913000000000014,-1.5992690398693084,0.0,-3.89056903986931
1754668775.550404,-0.09999999999999998,-0.013889999999999958,-10.999999999999998,-4.185755193257331,4.806343822336331,10.379411370920998,-1.5278999999999954,-1.607938831615448,2.6684820901611386,-0.4673567414543047
1754668775.5709946,-0.09999999999999998,-0.013889999999999958,-10.999999999999998,-4.247526824498176,0.0,15.247526824498173,-1.5278999999999954,-1.6165189111948013,0.0,-3.144418911194797
1754668775.592202,-0.09999999999999998,-0.013889999999999958,-10.999999999999998,-4.311148822331428,0.0,15.311148822331425,-1.5278999999999954,-1.6253560066938402,0.0,-3.1532560066938355
1754668775.6126964,-0.09062000000000003,-0.011109999999999953,-9.968200000000003,-4.366865064167976,3.6614771074918346,10.673587956676144,-1.2220999999999949,-1.6321868105649948,1.0851712536063303,-1.7691155569586592
1754668775.6337957,-0.09062000000000003,-0.011109999999999953,-9.968200000000003,-4.424225699973106,0.0,14.39242569997311,-1.2220999999999949,-1.6392192169189452,0.0,-2.86131921691894
1754668775.661476,-0.09062000000000003,-0.011109999999999953,-9.968200000000003,-4.49947697918415,0.0,14.467676979184153,-1.2220999999999949,-1.6484450137853621,0.0,-2.8705450137853568
1754668775.6824024,-0.08125000000000004,-0.006939999999999946,-8.937500000000005,-4.5504852632761,3.582065212596268,9.905920050679837,-0.7633999999999941,-1.6528019059896468,1.594152821400905,-0.8220490845887356
1754668775.7029889,-0.08125000000000004,-0.006939999999999946,-8.937500000000005,-4.6006648341894145,0.0,13.53816483418942,-0.7633999999999941,-1.6570880133390427,0.0,-2.4204880133390367
1754668775.7240665,-0.08125000000000004,-0.006939999999999946,-8.937500000000005,-4.652041564393044,0.0,13.589541564393048,-0.7633999999999941,-1.6614763765096663,0.0,-2.42487637650966
1754668775.7449343,-0.07811999999999997,-0.006939999999999946,-8.593199999999996,-4.700947398018837,1.1999334158993051,12.094213982119527,-0.7633999999999941,-1.6658210575819015,0.0,-2.4292210575818958
1754668775.7659159,-0.07811999999999997,-0.006939999999999946,-8.593199999999996,-4.750119759106635,0.0,13.343319759106631,-0.7633999999999941,-1.670189416337013,0.0,-2.433589416337007
1754668775.7866118,-0.07811999999999997,-0.006939999999999946,-8.593199999999996,-4.79862272837162,0.0,13.391822728371615,-0.7633999999999941,-1.6744983078718183,0.0,-2.437898307871812
1754668775.814055,-0.06874999999999998,-0.0027800000000000047,-7.562499999999997,-4.855224267625808,2.731462819512616,9.68626144811319,-0.3058000000000005,-1.6767870682954784,1.212687868641658,-0.7698991996538209
1754668775.8410015,-0.06874999999999998,-0.0027800000000000047,-7.562499999999997,-4.910801515960693,0.0,12.47330151596069,-0.3058000000000005,-1.6790344101190564,0.0,-1.984834410119057
1754668775.8689036,-0.06172,-0.0027800000000000047,-6.789199999999999,-4.962465093040466,2.015616995300345,9.73604809774012,-0.3058000000000005,-1.6813614474534986,0.0,-1.987161447453499
1754668775.8984275,-0.06172,-0.0027800000000000047,-6.789199999999999,-5.017131452751159,0.0,11.80633145275116,-0.3058000000000005,-1.6838237365007398,0.0,-1.9896237365007403
1754668775.925976,-0.05313000000000001,0.004170000000000007,-5.844300000000001,-5.0610410890817645,2.494505014236627,8.41083607484514,0.4587000000000008,-1.680377412700653,2.0182549300284767,0.7965775173278244
1754668775.9468648,-0.05313000000000001,0.004170000000000007,-5.844300000000001,-5.094335755991936,0.0,10.938635755991937,0.4587000000000008,-1.6777642231464387,0.0,-1.219064223146438
1754668775.967508,-0.05313000000000001,0.004170000000000007,-5.844300000000001,-5.12723900706768,0.0,10.971539007067681,0.4587000000000008,-1.6751817545413972,0.0,-1.2164817545413964
1754668775.9884725,-0.04922000000000004,0.0027800000000000047,-5.414200000000005,-5.158195016598701,1.492054328052666,9.08034068854604,0.3058000000000005,-1.6734333249092102,-0.5304234056248659,-1.8980567305340754
1754668776.0090554,-0.04922000000000004,0.0027800000000000047,-5.414200000000005,-5.1885877479314795,0.0,10.602787747931483,0.3058000000000005,-1.6717167098522185,0.0,-1.365916709852218
1754668776.0300531,-0.04922000000000004,0.0027800000000000047,-5.414200000000005,-5.2195930443048475,0.0,10.633793044304852,0.3058000000000005,-1.669965496444702,0.0,-1.3641654964447014
1754668776.0509799,-0.04218999999999995,0.004170000000000007,-4.640899999999995,-5.246079986143111,2.687474017750368,7.199505968392739,0.4587000000000008,-1.6673475645303724,0.5313782197258847,-0.6772693448044869
1754668776.0717416,-0.04218999999999995,0.004170000000000007,-4.640899999999995,-5.272358105635642,0.0,9.913258105635638,0.4587000000000008,-1.664750272321701,0.0,-1.2060502723217001
1754668776.1006126,-0.03593999999999997,0.008330000000000004,-3.9533999999999967,-5.303486881899833,1.7318380762052559,7.525048805694573,0.9163000000000004,-1.6575353945732114,1.1527114235222216,0.4114760289490106
1754668776.1214228,-0.03593999999999997,0.008330000000000004,-3.9533999999999967,-5.325924361109733,0.0,9.27932436110973,0.9163000000000004,-1.6523349437713621,0.0,-0.7360349437713617
1754668776.1468549,-0.03593999999999997,0.008330000000000004,-3.9533999999999967,-5.353345261931418,0.0,9.306745261931415,0.9163000000000004,-1.6459794595241546,0.0,-0.7296794595241541
1754668776.1780565,-0.029689999999999994,0.008330000000000004,-3.2658999999999994,-5.381136527967452,1.6024818711841555,7.044554656783296,0.9163000000000004,-1.638182179427147,0.0,-0.7218821794271465
1754668776.2103934,-0.026560000000000028,0.009720000000000006,-2.9216000000000033,-5.406902609968184,0.7743463674233683,7.554156242544818,1.0692000000000008,-1.6287527247190474,0.34387905773753846,-0.21567366698150814
1754668776.2420323,-0.026560000000000028,0.009720000000000006,-2.9216000000000033,-5.432112454175948,0.0,8.353712454175952,1.0692000000000008,-1.6195268329381944,0.0,-0.5503268329381936
1754668776.2739353,-0.02031000000000005,0.009720000000000006,-2.2341000000000055,-5.451550969433782,1.5672493292778564,6.1184016401559305,1.0692000000000008,-1.6102239098310471,0.0,-0.5410239098310463
1754668776.305646,-0.02031000000000005,0.009720000000000006,-2.2341000000000055,-5.470872253060339,0.0,7.704972253060344,1.0692000000000008,-1.6009770916700363,0.0,-0.5317770916700355
1754668776.3374262,-0.01719000000000004,0.009720000000000006,-1.8909000000000042,-5.487261324334142,0.7853936190133267,6.592767705320819,1.0692000000000008,-1.5917099728345872,0.0,-0.5225099728345863
1754668780.1269476,0.020309999999999995,-0.12917,2.2340999999999993,0.0,0,-2.2340999999999993,-14.2087,0.0,0,-14.2087
1754668780.1646373,0.020309999999999995,-0.12917,2.2340999999999993,0.022964325571060176,0.0,-2.2570643255710596,-14.2087,-0.14605130152702334,0.0,-14.354751301527024
1754668780.2006145,0.020309999999999995,-0.12917,2.2340999999999993,0.04488518793582915,0.0,-2.2789851879358283,-14.2087,-0.285466259264946,0.0,-14.494166259264947
1754668780.2485845,0.020309999999999995,-0.12917,2.2340999999999993,0.07411334338188169,0.0,-2.308213343381881,-14.2087,-0.47135502533912665,0.0,-14.680055025339128
1754668780.2962978,0.01874999999999999,-0.125,2.0624999999999987,0.1009520632266998,-0.2615624009114359,-1.9018896623152626,-13.75,-0.6502798243045808,0.6991764178209522,-13.701103406483629
1754668780.3444622,0.01874999999999999,-0.125,2.0624999999999987,0.12804452004432676,0.0,-2.1905445200443254,-13.75,-0.8308962030887604,0.0,-14.580896203088761
1754668780.3762238,0.017969999999999986,-0.10694000000000004,1.9766999999999983,0.1451672235488891,-0.19646336801333228,-1.925403855535555,-11.763400000000004,-0.9327939166545869,4.548882597847129,-8.147311318807462
1754668780.4081206,0.017969999999999986,-0.10694000000000004,1.9766999999999983,0.1623628043889999,0.0,-2.139062804388998,-11.763400000000004,-1.035125325393677,0.0,-12.798525325393681
1754668780.4400134,0.015620000000000023,-0.09028000000000003,1.7182000000000026,0.1773077594518661,-0.5894751749297199,-1.306032584522149,-9.930800000000003,-1.1215037212371828,4.179002729501826,-6.87330099173536
1754668780.4717922,0.015620000000000023,-0.09028000000000003,1.7182000000000026,0.1921993109464645,0.0,-1.9103993109464672,-9.930800000000003,-1.2075734567642213,0.0,-11.138373456764224
1754668780.5036025,0.014060000000000017,-0.07638999999999996,1.546600000000002,0.20561688859462737,-0.3923259576381721,-1.3598909309564573,-8.402899999999995,-1.28047308382988,3.493209968970652,-6.190163114859224
1754668780.5354528,0.014060000000000017,-0.07638999999999996,1.546600000000002,0.21905136115550997,0.0,-1.765651361155512,-8.402899999999995,-1.3534645033836366,0.0,-9.756364503383631
1754668780.5674665,0.012500000000000011,-0.0625,1.3750000000000013,0.23105648167133333,-0.38983365421709326,-1.2162228274542415,-6.875,-1.4134901059627534,3.471018882740634,-4.817471223222119
1754668780.5995123,0.012500000000000011,-0.0625,1.3750000000000013,0.2430736721277237,0.0,-1.6180736721277251,-6.875,-1.4735760582447053,0.0,-8.348576058244705
1754668780.6306903,0.012500000000000011,-0.05139000000000005,1.3750000000000013,0.25476542122364043,0.0,-1.6297654212236417,-5.652900000000005,-1.5216431771278383,2.850728297927647,-4.323814879200196
1754668780.6627324,0.012500000000000011,-0.05139000000000005,1.3750000000000013,0.26678118116855626,0.0,-1.6417811811685576,-5.652900000000005,-1.5710423694133762,0.0,-7.223942369413381
1754668780.6862285,0.010160000000000002,-0.04305999999999999,1.1176000000000004,0.27394280798435217,-0.7967262392694093,-0.5948165687149433,-4.736599999999998,-1.601394697237015,2.836209219279574,-3.5017854779574393
1754668780.7065291,0.010160000000000002,-0.04305999999999999,1.1176000000000004,0.28013043901920326,0.0,-1.3977304390192036,-4.736599999999998,-1.6276190468788148,0.0,-6.364219046878813
1754668780.7266722,0.010160000000000002,-0.04305999999999999,1.1176000000000004,0.28627003519535077,0.0,-1.403870035195351,-4.736599999999998,-1.6536398157119752,0.0,-6.390239815711974
1754668780.754448,0.00938,-0.03471999999999997,1.0318,0.29408613531589517,-0.22465628291845577,-1.1012298523974395,-3.819199999999997,-1.682571051979065,2.402094101974253,-3.0996769500048087
1754668780.782567,0.00938,-0.03471999999999997,1.0318,0.3019988464593888,0.0,-1.3337988464593888,-3.819199999999997,-1.7118598932266236,0.0,-5.531059893226621
1754668780.8108659,0.00938,-0.03056000000000003,1.0318,0.3099621442079544,0.0,-1.3417621442079546,-3.3616000000000037,-1.7378042833328249,1.1760193195949082,-3.923384963737921
1754668780.8317418,0.00938,-0.03056000000000003,1.0318,0.3158366311311722,0.0,-1.3476366311311723,-3.3616000000000037,-1.7569433366775515,0.0,-5.118543336677555
1754668780.852671,0.007809999999999984,-0.02361000000000002,0.8590999999999982,0.32074031882286075,-0.6001214157638783,-0.5797189030589807,-2.597100000000002,-1.7717674168825153,2.656588432840076,-1.7122789840424417
1754668780.8731358,0.007809999999999984,-0.02361000000000002,0.8590999999999982,0.3255352442264557,0.0,-1.1846352442264538,-2.597100000000002,-1.7862627035379415,0.0,-4.383362703537943
1754668780.894421,0.007809999999999984,-0.02361000000000002,0.8590999999999982,0.33052238895893093,0.0,-1.189622388958929,-2.597100000000002,-1.801339078330994,0.0,-4.398439078330996
1754668780.9155803,0.006249999999999978,-0.018059999999999965,0.6874999999999976,0.3344897337198257,-0.5898151385946747,-0.43217459512514844,-1.9865999999999961,-1.8128031177520756,2.0983807815387596,-1.7010223362133123
1754668784.0818253,0.27656000000000003,-0.10694000000000004,30.4216,0.0,0,-30.4216,-11.763400000000004,0.0,0,-11.763400000000004
1754668784.1202419,0.27656000000000003,-0.10694000000000004,30.4216,0.3187350465774536,0.0,-30.740335046577457,-11.763400000000004,-0.12324821333885197,0.0,-11.886648213338857
1754668784.170284,0.27656000000000003,-0.10833000000000004,30.4216,0.7339247766494751,0.0,-31.155524776649475,-11.916300000000003,-0.28588020443916334,-0.22221266403674308,-12.424392868475909
1754668784.217519,0.27656000000000003,-0.10833000000000004,30.4216,1.1258242246627808,0.0,-31.547424224662784,-11.916300000000003,-0.43938927011489887,0.0,-12.355689270114903
1754668784.2652218,0.27187,-0.10416999999999998,29.9057,1.5148929445266723,-0.7865368156737351,-30.634056128852936,-11.458699999999999,-0.5884652569770815,0.6976531243502687,-11.34951213262681
1754668784.3124526,0.24766,-0.08750000000000002,27.2426,1.8658077518463134,-4.100720841595155,-25.00768691025116,-9.625000000000002,-0.7124458983421328,2.823585973952543,-7.513859924389591
1754668784.360448,0.24766,-0.08750000000000002,27.2426,2.2224034465312954,0.0,-29.465003446531295,-9.625000000000002,-0.8384336367130282,0.0,-10.46343363671303
1754668784.4077563,0.22499999999999998,-0.07360999999999995,24.749999999999996,2.5417354501247402,-3.8318739939322493,-23.45986145619249,-8.097099999999994,-0.9429048757553103,2.3488406785401224,-6.691164197215182
1754668784.5140107,0.19530999999999998,-0.05417000000000005,21.484099999999998,3.164311499905586,-2.235391060240585,-22.413020439665,-5.958700000000006,-1.1155788024187092,1.463657871710231,-5.6106209307084836
1754668784.5617738,0.17343999999999998,-0.04027999999999998,19.0784,3.412832509732246,-3.663078114139957,-18.82815439559229,-4.430799999999998,-1.1732957435846334,2.326481710352275,-3.2776140332323562
1754668784.6099901,0.15938000000000002,-0.03193999999999997,17.531800000000004,3.643374131798744,-2.332818981575792,-18.842355150222957,-3.5133999999999963,-1.219496643376351,1.383763179682944,-3.349133463693403
1754668784.6571617,0.15155999999999997,-0.02917000000000003,16.671599999999998,3.857853929543495,-1.3262219145624086,-19.203232014981083,-3.208700000000003,-1.2607765041589742,0.469774258738845,-3.999702245420132
1754668784.689023,0.15155999999999997,-0.02917000000000003,16.671599999999998,4.002720912194253,0.0,-20.67432091219425,-3.208700000000003,-1.2886583323717122,0.0,-4.497358332371715
1754668784.73688,0.1375,-0.022220000000000018,15.125000000000002,4.200131227469445,-2.3503331087496884,-16.97479811871976,-2.444200000000002,-1.3205598393201834,1.1617933930163873,-2.6029664463037983
1754668784.7843785,0.125,-0.018059999999999965,13.75,4.37825046966076,-2.1053312117576803,-16.02291925790308,-1.9865999999999961,-1.3462945074319845,0.7006542272729643,-2.6322402801590163
1754668784.8160493,0.125,-0.018059999999999965,13.75,4.497016002631188,0.0,-18.247016002631188,-1.9865999999999961,-1.363453751635552,0.0,-3.3500537516355484
1754668784.8483458,0.11249999999999999,-0.012499999999999956,12.374999999999998,4.606016417241097,-3.0963184975749507,-13.884697919666143,-1.3749999999999951,-1.3755649088144306,1.377242467721339,-1.3733224410930867
1754668784.8800082,0.11249999999999999,-0.012499999999999956,12.374999999999998,4.712877233719826,0.0,-17.087877233719823,-1.3749999999999951,-1.3874383328676227,0.0,-2.762438332867618
1754668784.9115672,0.10625000000000001,-0.008329999999999949,11.687500000000002,4.813471515870095,-1.5843345823763995,-14.916636933493699,-0.9162999999999943,-1.3953249245882038,1.0570680333615392,-1.254556891226659
1754668784.958993,0.09688000000000002,-0.006939999999999946,10.656800000000002,4.95130970671177,-1.580576055661125,-14.027533651050648,-0.7633999999999941,-1.405198965096474,0.23447179480992209,-1.934127170286546
1754668784.9981332,0.08594000000000002,-0.0013900000000000023,9.453400000000002,5.0522210334062585,-2.2360628027728042,-12.269558230633457,-0.15290000000000026,-1.406831112456322,1.1343828661233026,-0.4253482463330196
1754668785.0261235,0.08594000000000002,-0.0013900000000000023,9.453400000000002,5.124385731053353,0.0,-14.577785731053355,-0.15290000000000026,-1.4079983096837998,0.0,-1.5608983096838
1754668785.0536869,0.08594000000000002,-0.0013900000000000023,9.453400000000002,5.195449517512323,0.0,-14.648849517512325,-0.15290000000000026,-1.4091477006912234,0.0,-1.5620477006912237
1754668785.0815217,0.08124999999999999,-0.0013900000000000023,8.937499999999998,5.2632970674276365,-1.34794845376367,-12.852848613663966,-0.15290000000000026,-1.4103084156990053,0.0,-1.5632084156990056
1754668785.109204,0.07188,0.0027800000000000047,7.9068,5.322991188597681,-2.7078670534330076,-10.521924135164673,0.3058000000000005,-1.4079997115135194,1.2051019864264325,0.1029022749129136
1754668785.1369395,0.07188,0.0027800000000000047,7.9068,5.382799959826471,0.0,-13.289599959826472,0.3058000000000005,-1.4056865731716157,0.0,-1.0998865731716152
1754668785.164955,0.06719000000000003,0.0027800000000000047,7.390900000000003,5.439270551490785,-1.3392645936768568,-11.490905957813931,0.3058000000000005,-1.4033500908851624,0.0,-1.0975500908851619
1754668785.192608,0.06719000000000003,0.0027800000000000047,7.390900000000003,5.495011141633989,0.0,-12.885911141633992,0.3058000000000005,-1.4010438125610354,0.0,-1.0952438125610349
1754668785.2204301,0.05936999999999998,0.004170000000000007,6.530699999999998,5.544564937305452,-2.2485788321593367,-9.826686105146113,0.4587000000000008,-1.3975632781505587,0.39968344970606956,-0.5391798284444884
1754668785.248286,0.05936999999999998,0.004170000000000007,6.530699999999998,5.59417903289795,0.0,-12.124879032897947,0.4587000000000008,-1.394078508424759,0.0,-0.9353785084247583
1754668785.2760231,0.051559999999999995,0.005560000000000009,5.6716,5.637082842063905,-2.2525753745121926,-9.056107467551714,0.611600000000001,-1.3894519533634189,0.4009065007134391,-0.37694545264997875
1754668785.3036957,0.051559999999999995,0.005560000000000009,5.6716,5.679886710262299,0.0,-11.3514867102623,0.611600000000001,-1.3848361754894258,0.0,-0.7732361754894248
1754668785.3314915,0.04687999999999998,0.005560000000000009,5.156799999999998,5.7189787116050725,-1.3469664942016106,-9.528812217403459,0.611600000000001,-1.380199837446213,0.0,-0.768599837446212
1754668785.359301,0.04063,0.008330000000000004,4.4693,5.752875857305527,-1.7979389928156175,-8.42423686448991,0.9163000000000004,-1.3732502134323121,0.796846561615883,0.3398963481835713
1754668785.387183,0.04063,0.008330000000000004,4.4693,5.78686105735302,0.0,-10.256161057353019,0.9163000000000004,-1.3662825364351274,0.0,-0.449982536435127
1754668785.4147468,0.03749999999999998,0.008330000000000004,4.124999999999997,5.817870343995095,-0.9084375376045595,-9.034432806390534,0.9163000000000004,-1.3593943402290345,0.0,-0.44309434022903404
1754668785.4425035,0.03749999999999998,0.008330000000000004,4.124999999999997,5.849096621346474,0.0,-9.974096621346472,0.9163000000000004,-1.3524579431533814,0.0,-0.43615794315338097
1754668785.4703255,0.030469999999999997,0.009720000000000006,3.3516999999999997,5.874528727698326,-2.0214206125421987,-7.204808115156126,1.0692000000000008,-1.3443450428009034,0.39968344970606956,0.12453840690516699
1754668785.49993,0.030469999999999997,0.009720000000000006,3.3516999999999997,5.901590141701698,0.0,-9.253290141701697,1.0692000000000008,-1.3357123895645142,0.0,-0.2665123895645134
1754668785.526369,0.02811999999999998,0.009720000000000006,3.0931999999999977,5.923894242310523,-0.7110656590978829,-8.306028583212637,1.0692000000000008,-1.3280027217864991,0.0,-0.2588027217864983
1754668785.5536149,0.02811999999999998,0.009720000000000006,3.0931999999999977,5.9468787654161455,0.0,-9.040078765416144,1.0692000000000008,-1.3200578581809999,0.0,-0.25085785818099904
1754668785.5813978,0.02187,0.009720000000000006,2.4057,5.9651071372747415,-1.799667038530844,-6.571140098743898,1.0692000000000008,-1.311956359577179,0.0,-0.24275635957717823
1754668785.6093872,0.01874999999999999,0.009720000000000006,2.0624999999999987,5.980851167750359,-0.8917665664928992,-7.151584601257458,1.0692000000000008,-1.3037946541786196,0.0,-0.2345946541786188
